AccountType,EventID,TimeGenerated_unix,Account,Computer,Task
Machine,4776,1789471769,Account351,10.168.5.95,14336
Unknown,4957,1789466406,Account415,10.168.5.76,13571
User,5145,1789029930,Account272,10.235.9.141,12811
Machine,4663,1789475880,Account254,10.24.2.172,12812
User,4797,1788904853,Account660,10.24.2.166,13824
Machine,4769,1789483203,Account78,10.6.6.31,14337
Unknown,4957,1789461890,Account7,10.235.9.154,13571
User,4634,1789082981,Account671,10.235.9.53,12545
Unknown,4776,1789468424,Account187,10.235.9.214,14336
User,4634,1789476237,Account148,10.24.2.94,12545
User,4672,1789477088,Account636,10.6.6.70,12548
Unknown,5058,1789471009,Account371,10.168.5.40,12292
Machine,4625,1789476085,Account76,10.24.2.145,12544
User,6427,1788987309,Account489,10.168.5.218,12555
Machine,5059,1789469717,Account319,10.168.5.214,12292
Machine,4729,1789468830,Account11,10.24.2.248,13826
Unknown,4957,1789468162,Account406,10.235.9.153,13571
Machine,5157,1789480104,Account353,10.6.6.41,12810
User,5145,1789096626,Account515,10.6.6.1,12811
Machine,4702,1789472096,Account431,10.6.6.27,12804
Unknown,4778,1789471244,Account543,10.235.9.150,12551
Machine,4738,1789464835,Account398,10.235.9.147,13824
Machine,4625,1789474802,Account314,10.168.5.69,12544
Machine,4798,1789474763,Account367,10.168.5.186,13824
User,4674,1789475106,Account39,10.168.5.59,13056
Unknown,4948,1789464489,Account453,10.168.5.56,13571
Unknown,5140,1789473552,Account677,10.168.5.112,12808
Machine,5059,1789472851,Account585,10.235.9.125,12292
Machine,4738,1789469812,Account224,10.6.6.81,13824
Unknown,4656,1789465209,Account353,10.168.5.55,12800
User,4797,1789050924,Account369,10.168.5.40,13824
Unknown,4625,1789471133,Account114,10.168.5.84,12544
Machine,4904,1789476654,Account253,10.235.9.107,13568
Unknown,4771,1789467514,Account305,10.168.5.20,14339
Machine,4799,1789479354,Account651,10.235.9.46,13826
Unknown,4627,1789464829,Account506,10.24.2.149,12554
Machine,4673,1789466131,Account33,10.6.6.50,13056
Unknown,4660,1789475532,Account570,10.6.6.53,12800
User,4663,1789470209,Account457,10.235.9.115,12812
Machine,4798,1789469484,Account592,10.235.9.234,13824
Machine,5136,1789470477,Account118,10.235.9.191,14081
Machine,5156,1789481095,Account45,10.235.9.127,12810
Unknown,4957,1789466005,Account616,10.6.6.44,13571
Unknown,5158,1789465369,Account12,10.168.5.65,12810
Machine,4673,1789466870,Account300,10.24.2.251,13056
User,4663,1789474894,Account214,10.235.9.169,12812
Machine,4624,1789478838,Account622,10.235.9.74,12544
User,4673,1789111953,Account340,10.6.6.3,13056
Unknown,4776,1789469770,Account281,10.235.9.189,14336
Machine,4670,1789466528,Account156,10.235.9.146,13570
User,5145,1789474384,Account248,10.6.6.41,12811
Machine,4674,1789469812,Account184,10.235.9.50,13056
Unknown,4770,1789462388,Account248,10.235.9.58,14337
User,5145,1789474566,Account150,10.6.6.58,12811
Machine,5449,1789465704,Account372,10.168.5.177,13572
User,4729,1789475735,Account639,10.24.2.210,13826
Unknown,4771,1789468976,Account436,10.235.9.219,14339
Unknown,4769,1789466464,Account205,10.168.5.76,14337
User,4673,1789475359,Account406,10.24.2.92,13056
Unknown,4800,1789475430,Account264,10.235.9.120,12551
Machine,4662,1789472609,Account370,10.6.6.76,14080
Unknown,5058,1789470286,Account95,10.168.5.38,12292
Unknown,4948,1789460118,Account679,10.24.2.196,13571
Unknown,5158,1789481736,Account64,10.235.9.154,12810
Unknown,4769,1789469990,Account268,10.235.9.116,14337
Machine,5136,1789473348,Account607,10.168.5.113,14081
Machine,4662,1789473634,Account267,10.168.5.186,14080
Unknown,4634,1789465447,Account510,10.24.2.188,12545
Machine,4672,1789476562,Account288,10.168.5.162,12548
Unknown,5158,1789474981,Account686,10.6.6.59,12810
Machine,4957,1789457774,Account75,10.235.9.153,13571
Machine,5058,1789460640,Account40,10.168.5.208,12292
User,4656,1789129350,Account47,10.6.6.29,12800
Unknown,4627,1789469225,Account572,10.24.2.248,12554
Machine,5379,1789473696,Account132,10.168.5.221,13824
Machine,4670,1789469416,Account178,10.6.6.22,13570
Machine,4648,1789480668,Account547,10.168.5.203,12544
Machine,4688,1789464315,Account227,10.24.2.148,13312
Unknown,4948,1789467644,Account202,10.168.5.218,13571
Unknown,4778,1789470139,Account566,10.235.9.46,12551
Machine,5140,1789488785,Account274,10.235.9.204,12808
User,5145,1789477995,Account228,10.24.2.88,12811
Unknown,4672,1789472272,Account235,10.24.2.248,12548
Machine,5059,1789465658,Account289,10.168.5.46,12292
Machine,5058,1789471861,Account607,10.168.5.133,12292
User,4634,1789030634,Account535,10.24.2.245,12545
Unknown,4797,1789459283,Account293,10.24.2.181,13824
Machine,4662,1789481796,Account65,10.168.5.22,14080
Machine,4776,1789477973,Account171,10.168.5.40,14336
Machine,5158,1789481560,Account17,10.24.2.171,12810
Unknown,4946,1789463034,Account248,10.235.9.179,13571
Machine,4697,1789482041,Account197,10.24.2.141,12289
Machine,4672,1789477317,Account284,10.235.9.237,12548
Machine,4625,1789468508,Account11,10.168.5.124,12544
User,4797,1788950288,Account63,10.168.5.231,13824
Unknown,4769,1789462809,Account525,10.168.5.106,14337
Unknown,4769,1789468940,Account564,10.24.2.158,14337
User,4634,1789468952,Account510,10.235.9.155,12545
User,4634,1789478404,Account356,10.168.5.34,12545
User,5145,1789476831,Account155,10.168.5.89,12811
Unknown,4660,1789470396,Account18,10.6.6.32,12800
Machine,5059,1789470900,Account137,10.24.2.88,12292
Machine,4662,1789468133,Account618,10.6.6.57,14080
Unknown,4778,1789475682,Account592,10.24.2.91,12551
Unknown,5157,1789464696,Account75,10.235.9.171,12810
Machine,4656,1789474240,Account209,10.24.2.84,12800
Unknown,4771,1789465353,Account616,10.24.2.189,14339
Machine,4670,1789477424,Account46,10.24.2.213,13570
User,5136,1789477975,Account508,10.24.2.133,14081
User,4673,1788996261,Account233,10.168.5.78,13056
Unknown,4776,1789486118,Account424,10.235.9.54,14336
Machine,4624,1789468853,Account417,10.168.5.113,12544
Machine,4660,1789467759,Account311,10.235.9.224,12800
Machine,4702,1789469720,Account238,10.168.5.146,12804
User,4769,1789465527,Account506,10.235.9.166,14337
Unknown,4627,1789463136,Account338,10.24.2.96,12554
User,4672,1789468778,Account14,10.6.6.48,12548
Machine,4611,1789471790,Account238,10.168.5.45,12289
User,4673,1789046555,Account147,10.24.2.208,13056
Unknown,4660,1789471533,Account432,10.24.2.90,12800
Machine,4656,1789480037,Account441,10.24.2.152,12800
Unknown,4801,1789465242,Account59,10.168.5.32,12551
Machine,5140,1789472062,Account110,10.235.9.236,12808
Unknown,4801,1789466731,Account569,10.168.5.91,12551
User,4688,1789479451,Account560,10.235.9.69,13312
Machine,4634,1789468737,Account369,10.168.5.33,12545
Machine,4768,1789462381,Account242,10.168.5.38,14339
Unknown,5158,1789462847,Account521,10.24.2.208,12810
Unknown,4670,1789472490,Account182,10.168.5.154,13570
User,4663,1789477348,Account289,10.168.5.71,12812
Machine,4724,1789480172,Account534,10.235.9.159,13824
Machine,4627,1789466991,Account240,10.24.2.114,12554
Machine,6427,1789464428,Account528,10.24.2.154,12555
Machine,4624,1789484529,Account18,10.24.2.107,12544
Machine,4799,1789469307,Account260,10.235.9.160,13826
Machine,4738,1789466028,Account52,10.235.9.200,13824
Unknown,5061,1789465632,Account607,10.6.6.46,12290
Unknown,4801,1789294361,Account110,10.6.6.49,12551
User,6427,1789470001,Account4,10.235.9.173,12555
Unknown,4946,1789469348,Account17,10.168.5.194,13571
User,4627,1789468171,Account532,10.24.2.114,12554
Machine,5379,1789470874,Account52,10.235.9.232,13824
User,4634,1788955903,Account596,10.24.2.142,12545
User,4674,1789469740,Account239,10.235.9.98,13056
Machine,4768,1789469128,Account12,10.168.5.76,14339
User,4948,1789471903,Account497,10.24.2.249,13571
Machine,5059,1789462916,Account16,10.235.9.206,12292
Machine,4799,1789470353,Account419,10.24.2.155,13826
Machine,4769,1789474968,Account523,10.168.5.25,14337
Machine,4799,1789473117,Account501,10.168.5.198,13826
Machine,4663,1789477388,Account316,10.24.2.99,12812
Unknown,4957,1789473697,Account680,10.24.2.216,13571
Unknown,5158,1789484105,Account60,10.24.2.201,12810
Machine,4702,1789473628,Account53,10.235.9.57,12804
Machine,4660,1789457847,Account550,10.168.5.72,12800
Machine,4648,1789485293,Account224,10.168.5.233,12544
User,5145,1788968695,Account684,10.168.5.134,12811
Unknown,5058,1789471703,Account62,10.168.5.111,12292
Machine,4742,1789471194,Account24,10.235.9.79,13825
Unknown,4770,1789467315,Account153,10.235.9.47,14337
User,5145,1789473185,Account546,10.235.9.126,12811
User,4656,1789474553,Account98,10.168.5.175,12800
Machine,4702,1789466206,Account587,10.235.9.90,12804
Machine,6416,1789471327,Account272,10.6.6.23,13316
Unknown,4801,1789464997,Account141,10.24.2.127,12551
User,5145,1789475488,Account350,10.168.5.129,12811
Machine,4670,1789461278,Account689,10.24.2.109,13570
Unknown,4948,1789461716,Account148,10.24.2.138,13571
Machine,5157,1789480380,Account91,10.235.9.130,12810
Machine,4776,1789478311,Account148,10.235.9.162,14336
Unknown,5449,1789457088,Account14,10.24.2.81,13572
Unknown,5156,1789469850,Account377,10.168.5.82,12810
User,4634,1789471321,Account637,10.6.6.25,12545
Unknown,4625,1789473363,Account212,10.6.6.14,12544
Unknown,4776,1789464438,Account209,10.235.9.124,14336
User,4625,1789470815,Account439,10.24.2.93,12544
User,4611,1789465793,Account418,10.24.2.214,12289
Unknown,4957,1789472516,Account194,10.168.5.20,13571
Machine,4648,1789476768,Account241,10.24.2.237,12544
Machine,4688,1789477282,Account371,10.24.2.221,13312
Machine,4611,1789468066,Account449,10.24.2.85,12289
Unknown,4771,1789467574,Account131,10.24.2.139,14339
User,4663,1789478434,Account470,10.168.5.81,12812
Machine,5059,1789472272,Account687,10.24.2.239,12292
Unknown,5136,1789473595,Account376,10.168.5.28,14081
Machine,5059,1789465201,Account325,10.168.5.61,12292
Unknown,4797,1789460415,Account316,10.235.9.52,13824
Machine,4799,1789481225,Account115,10.168.5.128,13826
User,5136,1789479143,Account650,10.24.2.211,14081
Unknown,5058,1789464145,Account546,10.24.2.129,12292
Machine,4724,1789476005,Account301,10.168.5.71,13824
User,4674,1789013413,Account242,10.24.2.137,13056
Unknown,6427,1789461521,Account233,10.168.5.92,12555
Unknown,5158,1789466774,Account536,10.235.9.128,12810
Machine,4627,1789464641,Account632,10.24.2.117,12554
Machine,4624,1789469671,Account572,10.6.6.84,12544
Machine,4611,1789468720,Account150,10.168.5.134,12289
Machine,4662,1789467480,Account483,10.24.2.118,14080
Unknown,4729,1789461590,Account244,10.235.9.168,13826
User,5145,1789469312,Account172,10.168.5.156,12811
User,4797,1789457213,Account675,10.168.5.160,13824
Machine,4697,1789480851,Account86,10.168.5.78,12289
User,4634,1788950559,Account493,10.24.2.233,12545
Machine,4770,1789475808,Account258,10.6.6.54,14337
User,5145,1789086706,Account250,10.235.9.240,12811
Unknown,4771,1789466102,Account338,10.235.9.151,14339
Machine,4771,1789473570,Account623,10.6.6.41,14339
Unknown,5061,1789464677,Account425,10.168.5.187,12290
User,5145,1789465049,Account171,10.168.5.102,12811
Unknown,5058,1789467928,Account210,10.24.2.216,12292
Machine,4728,1789468691,Account335,10.24.2.221,13826
Unknown,5158,1789474219,Account587,10.24.2.166,12810
Machine,5156,1789467913,Account63,10.6.6.9,12810
Unknown,5061,1789463576,Account672,10.168.5.59,12290
Unknown,4769,1789458537,Account678,10.168.5.41,14337
User,4797,1789464914,Account428,10.24.2.79,13824
Machine,5059,1789480814,Account6,10.235.9.177,12292
Machine,4611,1789470285,Account273,10.235.9.226,12289
User,4771,1789472034,Account53,10.168.5.62,14339
Unknown,5158,1789463840,Account292,10.24.2.157,12810
User,4798,1789477679,Account481,10.24.2.104,13824
Machine,4728,1789466422,Account640,10.235.9.170,13826
Unknown,4948,1789461812,Account609,10.235.9.227,13571
Machine,4672,1789480900,Account140,10.24.2.189,12548
Machine,5157,1789485434,Account322,10.235.9.247,12810
Unknown,4776,1789480585,Account685,10.168.5.28,14336
Machine,6427,1789469860,Account152,10.168.5.49,12555
Unknown,6427,1789472786,Account53,10.235.9.74,12555
Machine,4624,1789462845,Account373,10.24.2.144,12544
User,4674,1789468077,Account227,10.24.2.148,13056
Machine,4729,1789476294,Account665,10.235.9.90,13826
Unknown,4776,1789469203,Account603,10.235.9.70,14336
Machine,4702,1789467254,Account673,10.6.6.65,12804
User,4697,1789472090,Account424,10.168.5.76,12289
Unknown,4769,1789464022,Account560,10.235.9.216,14337
Machine,4673,1789479019,Account182,10.24.2.141,13056
Machine,6427,1789470279,Account34,10.24.2.182,12555
Machine,5145,1789481820,Account52,10.168.5.176,12811
User,5145,1789466194,Account136,10.168.5.48,12811
Unknown,4647,1789455851,Account393,10.168.5.192,12545
Unknown,5061,1789459553,Account223,10.168.5.225,12290
Machine,4627,1789465319,Account194,10.235.9.136,12554
User,4634,1789472976,Account496,10.168.5.153,12545
Unknown,5449,1789467373,Account150,10.235.9.178,13572
Unknown,4801,1789473943,Account636,10.168.5.72,12551
Unknown,4771,1789467413,Account545,10.168.5.163,14339
Machine,4724,1789471224,Account4,10.168.5.196,13824
Machine,4702,1789464975,Account330,10.168.5.173,12804
Unknown,4738,1789457303,Account130,10.235.9.97,13824
Unknown,4627,1789463575,Account216,10.168.5.59,12554
Machine,4662,1789476536,Account187,10.6.6.4,14080
Unknown,4957,1789458193,Account90,10.168.5.139,13571
Unknown,4957,1789471778,Account287,10.235.9.243,13571
Unknown,4957,1789457963,Account101,10.6.6.87,13571
Machine,4674,1789473114,Account285,10.24.2.189,13056
Machine,4611,1789461089,Account515,10.24.2.133,12289
User,4797,1788973449,Account133,10.235.9.45,13824
Unknown,4778,1789458968,Account407,10.24.2.96,12551
Unknown,4769,1789463549,Account264,10.235.9.137,14337
Unknown,5158,1789469710,Account459,10.235.9.245,12810
Unknown,4663,1789473264,Account507,10.235.9.54,12812
Machine,4670,1789464631,Account210,10.235.9.141,13570
User,4674,1789463435,Account464,10.24.2.134,13056
User,4674,1789061493,Account56,10.168.5.99,13056
Machine,4724,1789467049,Account97,10.168.5.57,13824
Machine,4611,1789474909,Account258,10.235.9.102,12289
Machine,5157,1789478046,Account417,10.168.5.167,12810
User,5145,1789467484,Account558,10.168.5.153,12811
User,4701,1789476946,Account38,10.235.9.155,12804
User,5145,1789479314,Account685,10.24.2.180,12811
User,4768,1789471869,Account30,10.168.5.16,14339
Machine,4768,1789480862,Account319,10.24.2.179,14339
Unknown,4957,1789466158,Account44,10.235.9.172,13571
Unknown,4768,1789475149,Account25,10.235.9.201,14339
User,4625,1789005935,Account116,10.168.5.115,12544
Machine,4670,1789467553,Account399,10.235.9.207,13570
Machine,4799,1789478411,Account680,10.168.5.155,13826
Machine,5058,1789472112,Account223,10.168.5.36,12292
Machine,4948,1789466184,Account682,10.168.5.48,13571
Machine,4724,1789471315,Account67,10.168.5.231,13824
Machine,4672,1789469164,Account397,10.168.5.171,12548
Machine,4769,1789471762,Account94,10.168.5.23,14337
Machine,5158,1789486223,Account686,10.24.2.148,12810
User,5145,1789066083,Account586,10.24.2.251,12811
Unknown,4627,1789468041,Account207,10.168.5.236,12554
Unknown,4660,1789474569,Account679,10.168.5.69,12800
User,4634,1789479382,Account428,10.24.2.124,12545
User,4674,1789070912,Account369,10.24.2.84,13056
Unknown,4769,1789469023,Account404,10.168.5.66,14337
Machine,5059,1789471285,Account689,10.6.6.82,12292
Unknown,4624,1789476793,Account564,10.24.2.239,12544
Unknown,5156,1789477773,Account178,10.6.6.57,12810
User,4738,1789475362,Account517,10.6.6.75,13824
Unknown,4627,1789306795,Account325,10.6.6.41,12554
Machine,4670,1789457137,Account277,10.24.2.222,13570
Machine,4611,1789472225,Account516,10.24.2.95,12289
Unknown,4800,1789471091,Account542,10.168.5.48,12551
Machine,6416,1789476020,Account633,10.24.2.160,13316
Machine,4648,1789480270,Account271,10.24.2.158,12544
User,4663,1789065084,Account254,10.168.5.238,12812
Unknown,4946,1789456925,Account454,10.235.9.179,13571
Unknown,4770,1789460228,Account16,10.24.2.125,14337
Unknown,4769,1789471849,Account107,10.168.5.232,14337
Machine,4648,1789477313,Account391,10.168.5.144,12544
Machine,4662,1789469663,Account452,10.235.9.56,14080
Unknown,4728,1789462651,Account151,10.168.5.48,13826
User,4673,1789465829,Account205,10.24.2.195,13056
Machine,5059,1789468987,Account56,10.168.5.148,12292
User,4797,1789468863,Account389,10.24.2.229,13824
Unknown,5061,1789466131,Account606,10.235.9.219,12290
Machine,5136,1789480701,Account248,10.24.2.124,14081
Unknown,4627,1789459167,Account249,10.235.9.75,12554
Unknown,5157,1789475685,Account6,10.168.5.58,12810
Unknown,4801,1789465860,Account342,10.235.9.48,12551
Machine,5059,1789472974,Account636,10.24.2.102,12292
Machine,5449,1789462541,Account514,10.235.9.119,13572
User,4702,1789470035,Account593,10.235.9.49,12804
Unknown,6427,1789470498,Account301,10.235.9.236,12555
User,4697,1789470851,Account401,10.24.2.204,12289
Unknown,4660,1789476547,Account306,10.168.5.23,12800
Machine,4799,1789474963,Account568,10.235.9.48,13826
Unknown,4660,1789470116,Account522,10.235.9.223,12800
Machine,4798,1789475720,Account352,10.6.6.67,13824
Unknown,4769,1789472411,Account355,10.24.2.181,14337
Machine,4729,1789468443,Account218,10.235.9.126,13826
Unknown,4627,1789466910,Account652,10.6.6.58,12554
User,4729,1789471630,Account136,10.168.5.113,13826
Machine,4697,1789477213,Account657,10.24.2.242,12289
User,5145,1788968442,Account32,10.235.9.225,12811
Machine,5140,1789476421,Account251,10.168.5.160,12808
Machine,5140,1789476444,Account425,10.6.6.15,12808
Unknown,4776,1789474149,Account557,10.168.5.109,14336
Machine,4800,1789468037,Account360,10.6.6.77,12551
Machine,4648,1789465146,Account126,10.235.9.225,12544
User,4634,1789118958,Account640,10.24.2.130,12545
Machine,4624,1789472491,Account543,10.168.5.23,12544
Unknown,5145,1789468986,Account360,10.168.5.129,12811
Machine,6416,1789473445,Account289,10.24.2.107,13316
Machine,5136,1789469347,Account563,10.235.9.109,14081
Machine,4611,1789465487,Account105,10.168.5.146,12289
User,4663,1789470997,Account602,10.24.2.128,12802
User,4798,1789478085,Account215,10.235.9.192,13824
Machine,4768,1789470848,Account591,10.235.9.55,14339
Unknown,5157,1789480794,Account579,10.168.5.69,12810
